gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4101309474	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1311B1424D4BFEE4FBEC56ED.mc.3B393CF11311B1434BD3FB82FDD65194	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene curtipes		SPECIES	Pseudonannolene curtipes Schubart, 1960	Pseudonannolene curtipes Schubart 1960	Schubart 1960	BR	Fazenda Forquilha Grande	Goias	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-14.732396	-46.15362							1960-02		2	1960	6185993	6185993	MATERIAL_CITATION	MZSP		MZSP 1023				CC0_1_0		J. Evangelista			2025-11-08T05:37:41.477Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101309473	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1316B1474E87FEE4FAEF50E2.mc.3B393CF11316B1444FBCFC85FF6556D3	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene fontanettiae		SPECIES	Pseudonannolene fontanettiae Iniesta & Ferreira, 2014	Pseudonannolene fontanettiae Iniesta & Ferreira 2014	Iniesta & Ferreira 2014	BR	cave Casa de Pedra	Minas Gerais	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-21.140467	-44.187565			992.0				2014-02-25	25	2	2014	8446495	8446495	MATERIAL_CITATION	R		ISLA 5033				CC0_1_0		R. L. Ferreira & L. F. M. Iniesta & M. Souza-Silva & L. Azara & M. Mendonca	Holotype		2025-11-08T05:37:41.475Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION
4101309471	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1311B1424D4BFEE4FBEC56ED.mc.3B393CF11311B1434FBCFBC5FC4D515B	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene curtipes		SPECIES	Pseudonannolene curtipes Schubart, 1960	Pseudonannolene curtipes Schubart 1960	Schubart 1960	BR	BRAZIL	Goias	PRESENT	14	a064f300-1bc8-41ea-9364-b864ef4e8938	-14.732396	-46.15362							1960-02		2	1960	6185993	6185993	MATERIAL_CITATION	MZSP		MZSP 1027				CC0_1_0		J. Evangelista	Paratype		2025-11-08T05:37:41.471Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101309470	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA132FB17F4EB3FCD4FDA5561E.mc.3B393CF1132EB17C4A14FD89FB50579F	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene caatinga		SPECIES	Pseudonannolene caatinga Iniesta & Ferreira, 2014	Pseudonannolene caatinga Iniesta & Ferreira 2014	Iniesta & Ferreira 2014	BR	Caetite	Bahia	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-14.066228	-42.486908							2008-12-08	8	12	2008	8682135	8682135	MATERIAL_CITATION	R						CC0_1_0		R. Andrade			2025-11-08T05:37:41.456Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION
4101309468	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1321B1724D58FEE4FBC35029.mc.3B393CF11321B1734BA3FA17FC2B5306	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene albiventris		SPECIES	Pseudonannolene albiventris Schubart, 1952	Pseudonannolene albiventris Schubart 1952	Schubart 1952	BR	Centro de Citricultura Sylvio Moreira	Sao Paulo	PRESENT	11	a064f300-1bc8-41ea-9364-b864ef4e8938	-22.462172	-47.39919			737.0				1952-02		2	1952	6185997	6185997	MATERIAL_CITATION	MZSP						CC0_1_0		L. G. Lordello			2025-11-08T05:37:41.447Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101309467	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1371B1224D74FD91FED55297.mc.3B393CF11371B1234BABF8EFFD53527E	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene parvula		SPECIES	Pseudonannolene parvula Silvestri, 1902	Pseudonannolene parvula Silvestri 1902	Silvestri 1902	BR	Parque Nacional do Iguacu	Parana	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-25.500435	-54.58335			195.0				2002-03-03	3	3	2002	1026412	1026412	MATERIAL_CITATION	IBSP		IBSP 1952				CC0_1_0		Equipe Biota			2025-11-08T05:37:41.445Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101309466	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1311B1424D4BFEE4FBEC56ED.mc.3B393CF11311B1434FBCFC4FFCC1513C	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene curtipes		SPECIES	Pseudonannolene curtipes Schubart, 1960	Pseudonannolene curtipes Schubart 1960	Schubart 1960	BR	Fazenda Forquilha Grande	Goias	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-14.732396	-46.15362							1960-02		2	1960	6185993	6185993	MATERIAL_CITATION	MZSP		MZSP 1001				CC0_1_0		J. Evangelista	Holotype		2025-11-08T05:37:41.443Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101309465	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA135FB10F4D1DFB36FBA9576B.mc.3B393CF1135FB10D4FBCF951FD3A5220	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene nicolau		SPECIES	Pseudonannolene nicolau Iniesta, Bouzan & Brescovit, 2023	Pseudonannolene nicolau Iniesta, Bouzan, and Brescovit 2023	Iniesta, Bouzan, and Brescovit 2023	BR	Fazenda Sao Nicolau	Mato Grosso	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-9.902508	-58.568104			370.0				2009-12-09	9	12	2009	12263633	12263633	MATERIAL_CITATION	ABAM						CC0_1_0		D. Rodrigues	Holotype		2025-11-08T05:37:41.441Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
4101309464	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1361B1354D4FF9B8FAB4500B.mc.3B393CF11360B1324FEBFA9EFC3350B2	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene silvestris		SPECIES	Pseudonannolene silvestris Schubart, 1944	Pseudonannolene silvestris Schubart 1944	Schubart 1944	BR	Parque Estadual Turistico do Alto Ribeira	Sao Paulo	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-24.485867	-48.646698			570.0				2001-11-08	8	11	2001	1026418	1026418	MATERIAL_CITATION	IBSP		IBSP 2248				CC0_1_0		Equipe Biota			2025-11-08T05:37:41.439Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101309462	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1369B13C4D45F916FC1A53ED.mc.3B393CF1136FB13D4EBAF9F3FEDE5363	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene tricolor		SPECIES	Pseudonannolene tricolor Brölemann, 1902	Pseudonannolene tricolor Brolemann 1902	Brolemann 1902	BR	Jaguari-Mirim River	Sao Paulo	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938									1947-11-11	11	11	1947	1026426	1026426	MATERIAL_CITATION	MZSP						CC0_1_0		O. Schubart			2025-11-08T05:37:41.436Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101309461	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1359B10D4D1CF979FCBE518D.mc.3B393CF11358B10A4D99FC3CFEA05130	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene morettii		SPECIES	Pseudonannolene morettii Iniesta, Bouzan & Brescovit, 2023	Pseudonannolene morettii Iniesta, Bouzan, and Brescovit 2023	Iniesta, Bouzan, and Brescovit 2023	BR	Parque Municipal da Serra do Itapety	Sao Paulo	PRESENT	2	a064f300-1bc8-41ea-9364-b864ef4e8938	-23.493336	-46.19638			881.0				2003-10-13	13	10	2003	12190204	12190204	MATERIAL_CITATION	IBSP		IBSP 2465				CC0_1_0		Mogi das Cruzes & Equipe Biota			2025-11-08T05:37:41.434Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101309460	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA131AB14A4D51FDA7FE6054B2.mc.3B393CF11319B14B4DE4FEA3FD1654B3	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene imbirensis		SPECIES	Pseudonannolene imbirensis Fontanetti, 1996	Pseudonannolene imbirensis Fontanetti 1996	Fontanetti 1996	BR	cave Bezerra	Goias	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-13.547301	-46.37629			626.0				2000-07-30	30	7	2000	11693169	11693169	MATERIAL_CITATION	MNRJ						CC0_1_0		A. Chagas Jr.			2025-11-08T05:37:41.432Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
